GoldRecordId,SnapshotDate,Geography,BasketCategory,ProductName,UOM,AveragePrice,PreviousMonthPrice,MoM_AbsoluteChange,MoM_PercentageChange
9f485c83cb312aa76e1407a2d6be53a61d74766fd2ab288239c0cc852056ab30,2017-10-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,6.1,4.99,1.11,22.24
cbfd0bccfffd805452b5483cadd518bfcf1e5481a2ec5240ea4069525bdbdb0b,2017-11-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,5.04,6.10,-1.06,-17.38
f9ef05a6d1591b8c3493ecd441a6ab8ccc116f2ebda10e99c7f39c23e64c2448,2017-12-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,6.25,5.04,1.21,24.01
7d4badc1df946f576df375a84bc6cb24cc752e4dfdfeef1ca98a9624a989ecfc,2018-01-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,5.05,6.25,-1.20,-19.20
0ebd8db4d2990788f142853c39a505322030dbddcd57f7f46cf588a2aec13664,2018-02-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,4.81,5.05,-0.24,-4.75
0661c1a9e6919f81e8343f7bf0ab75ad23472ef9b5a1669c7b1217757ffa93f3,2018-03-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,5.66,4.81,0.85,17.67
c950fd2730f90f0a6d67749315d9bccbffc09a6f7489b26898b2b587871ef100,2018-04-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,4.75,5.66,-0.91,-16.08
74a425ecb9d05c37716bbd2850ff7025faaa7cccb5440afea8f5ae2523be3f1e,2018-05-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,4.4,4.75,-0.35,-7.37
8e4b0b546df031e1ee5b8306d1b647036b1c11e89dc2ebcc3bac10fed5088426,2018-06-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,4.97,4.40,0.57,12.95
c9b0b3fdaecd50f43a7f01df2103cf15fe85e69a737da9e7d862dd9feb04b2d5,2018-07-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,4.77,4.97,-0.20,-4.02
863b4410265e298ae77101f624485cbbcf4f10c0aa870f9b07ab45f6a54a0050,2018-08-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,4.42,4.77,-0.35,-7.34
4b08b0d5b1e8da77e09ef91f252616bf86c5e605284dfe03f170c7da2be8e689,2018-09-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,4.9,4.42,0.48,10.86
b7ddbd14e40197d2b80242837f0e65055412ed5dea4bcb596931975a46735c4a,2018-10-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,4.67,4.90,-0.23,-4.69
5537f44eab94f6b7f8fc97735e8892c7f9dc2cff1378f8df2ced70c3005d33f7,2018-11-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,4.81,4.67,0.14,3.00
8bca8748026e333743179f258fd9ca02667c8278fd31ca48fad046fa46ab8528,2018-12-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,5.93,4.81,1.12,23.28
333c27fd4d6a2893bb01b369c10733f029474ef4b11875b7e903e9b4bf6f522a,2019-01-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,5.08,5.93,-0.85,-14.33
28e620f39d8d1c639db4f0f239f3bd81c1f3a8ef5c4003b1d9ade804d75d87c5,2019-02-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,6.09,5.08,1.01,19.88
75b6256a56e5d2385d44507aaeb4a65a57fb23a81c9cba5670fb6e0bcddc0855,2019-03-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,4.54,6.09,-1.55,-25.45
22aa37bfac7052088effe6fcc15476103de20dc83d6c3d40cf40e940b8592dc2,2019-04-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,5.88,4.54,1.34,29.52
6b551811fad770d4dca31ad4fd3250e375525dbcdde098a43851a0ad1b799f5a,2019-05-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,4.53,5.88,-1.35,-22.96
8d73d454a2dde9878bf3978b60b1bc6dc62d80984aeb2e115698a532ceb48489,2019-06-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,4.25,4.53,-0.28,-6.18
5599a035ac4dfe654d7a844702821d3b8f124515ee573269bd689cd52c3b3368,2019-07-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,5.69,4.25,1.44,33.88
121710f0b7779345864ae0b676465dd0b0c08394e28d6c9f5646cee498e94737,2019-08-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,4.88,5.69,-0.81,-14.24
553a6d1cd73fe64a05622a04b6ec08a36c0c0078843aef29e7fd84fffba7ef0f,2019-09-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,4.81,4.88,-0.07,-1.43
511b85918fd1ba0ae7202b2e6892e2d381a932b3922ccee019286865c2a2a5e8,2019-10-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,5.19,4.81,0.38,7.90
4687fe4558f55243c9a849acacf189a1d995698ce2296bbe19e76b6a8277ff83,2019-11-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,4.65,5.19,-0.54,-10.40
9f24ffc94875b5f64a03f62e204d1ff5a9f27738c6358799e1bba2e6a377c754,2019-12-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,4.36,4.65,-0.29,-6.24
0ba565f95585cc4d1f7b8363e42b2694570f409fbacf7d0bd1d50e6ec9360fb7,2020-01-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,4.76,4.36,0.40,9.17
1b273c0fd7e9201d1c50c89c864659e5a49312a12c17871a53f301f51998d2fb,2020-02-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,4.98,4.76,0.22,4.62
cfc8797aff751866abafb2c4d4c077f0f956ff1861ff41390d20b751a4e553f0,2020-03-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,5.29,4.98,0.31,6.22
5841f917227227566c3ca4193eefc4da9f357e5041ed7358b0d28be846cd67be,2020-04-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,5.16,5.29,-0.13,-2.46
cf4cba3c2ac80b6ea3cde2c5cdeacbe538929c4a622da1eac24070fb0fb86acc,2020-05-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,4.32,5.16,-0.84,-16.28
68e5453ed19676ca4bd313722c0802b75018706499d0ea2d1be22c750554fabf,2020-06-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,4.42,4.32,0.10,2.31
4eb7899c0fa877f8817423387308d233bb9d8a3b68be8075ef0f34bd04d9512f,2020-07-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,5.36,4.42,0.94,21.27
4a570b1c5203b8ef3c314e28aa90efd15281ef1b31354a6285520175d53346c1,2020-08-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,5.45,5.36,0.09,1.68
405b35078360c7315dfca2a8606f8bc40f9bc46c2362628317fff0836861aa97,2020-09-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,4.78,5.45,-0.67,-12.29
169bea9d4c4f5571e37c6b18e8fad6c471b63862d38960a3250fd896fdd9b27e,2020-10-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,5.64,4.78,0.86,17.99
2e01efc288d5ea3a6461e914f945b6f91f0f5e8cc957707c241bf7e45398b04c,2020-11-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,4.55,5.64,-1.09,-19.33
c7bb6777da83f38d6eb2096167a43f57b219a1a64db34c56afb83fc2ff30ef47,2020-12-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,6.9,4.55,2.35,51.65
1bc45377faf8a0b83cce8e166d6bc0d4113ac11d96b35a0be9beade37a6da2b6,2021-01-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,5.01,6.90,-1.89,-27.39
107e14a35e85189f770b3303b48cea7feed02bb7e59e65060bbc0c556d49e15b,2021-02-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,4.48,5.01,-0.53,-10.58
af5b7ff9cd2967e42098b5365f6614afbc8812a7e5ca078cc8801a97b2596c9b,2021-03-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,4.6,4.48,0.12,2.68
f79a44c9064ce6d087949074628b9e12345e31e11017d40189ca7153453ec57a,2021-04-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,6.24,4.60,1.64,35.65
f2f30a135fda3f3d550116259414d07f8325ee3b666adf39706321de9d385034,2021-05-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,5.08,6.24,-1.16,-18.59
7904995f16bef51c4591996060791719c45dd468f8bf09f05c36576d4bb40458,2021-06-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,4.83,5.08,-0.25,-4.92
d715fd200d933d7a8c7f50105205fa53d9d4d4456282304692cea26765b52f29,2021-07-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,5.74,4.83,0.91,18.84
d4da8ba6befe127dc25b56be3d96ef144e0fcea6b26dd51d94db09da1d91d12e,2021-08-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,6.06,5.74,0.32,5.57
ab46f2f0d643c64d32d2e0f512930fe624acad4f8b56872ae042e6ecedac7f74,2021-09-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,5.5,6.06,-0.56,-9.24
217ef30a7da8cf6c8491044d131ada3f03e5a47ec172ac9e78a4af473445c342,2021-10-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,6.74,5.50,1.24,22.55
0b793a75eb69b190a2419fe35a2014f0ad4c21542e999e7a76130ceaeaabe42f,2021-11-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,5.35,6.74,-1.39,-20.62
b3819e69dc7e6b8a62f3710bc13074b5dd87856fe74a18c1f4e442f1e6c19bd8,2021-12-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,7.13,5.35,1.78,33.27
cbab9e3c83daeebd8189dd7e232ddb146fd4582754a4127eb11c83d9c7909065,2022-01-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,6.15,7.13,-0.98,-13.74
841ff3df369661ba9df9a9e20ff43aaf7ceb1f12ebf0f48dbd56407bac978289,2022-02-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,5.31,6.15,-0.84,-13.66
89944180f0035550078277cd8b91d110df64a9c7a91afe7a9844f7d76bb27c91,2022-03-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,5.43,5.31,0.12,2.26
7baf6f655d785055ef5ef2c01840001f0c2e3192def3ee9923fb651f58ad2e1b,2022-04-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,5.96,5.43,0.53,9.76
672624fef8ec947cd36e9fa98e1f12cf9780599569dc1a08a8dc24450b285373,2022-05-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,5.03,5.96,-0.93,-15.60
a5f92aeb7264fe1d6c541cfb16a8236d57d0f8f8e872ea6b8af19083359b0007,2022-06-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,5.24,5.03,0.21,4.17
4464abf6dd4b44bcd7aa27dced35b5c944cfbcde116debc4e78c2fcfb9ac41dd,2022-07-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,4.64,5.24,-0.60,-11.45
22d9a04b712972e00c03167cea1cd06b4ed3952d01e281f848655a73f1e765b1,2022-08-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,5.57,4.64,0.93,20.04
36155d6c5e2a2c5cd13bed444961cdba3c7f372d7ca746271ecd982980dfcd4d,2022-09-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,5.66,5.57,0.09,1.62
df41457f54ae8ce16a46acf8ba93278b7cb5d053c0ca16f75ab2608b0651001d,2022-10-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,5.41,5.66,-0.25,-4.42
a27eb9fcc18e0a48696422341bec27b93b25f00bb4adee940a318abeccf066db,2022-11-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,5.62,5.41,0.21,3.88
b02bfe5c8f9d29434ea5845ff582890babdbfe3257967a569447b8cb1a1c5755,2022-12-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,6.16,5.62,0.54,9.61
e4fa0d7f4ea20d7147d08de15ca4e583d65c07b1e58b19249bcac468432b1a81,2023-01-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,5.89,6.16,-0.27,-4.38
a0a547e722b6bc608a9a7cae8095028a433e4f9afeaf3ac3687e77aac35214b5,2023-02-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,5.52,5.89,-0.37,-6.28
815142c57060f2a5d2f26302d9a4e6925dbe5575a1cad152ea0c0e89318ff6f9,2023-03-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,5.63,5.52,0.11,1.99
b625f8b83c20bb14ff7876da379e4038bfcedbfbaa24309a3e72e0d2d2454cce,2023-04-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,5.39,5.63,-0.24,-4.26
fc7d1706a9c416f740d32b7a4718ad8191bbb0bbc836279790d79cbf8983c699,2023-05-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,5.56,5.39,0.17,3.15
fd145f5c0df1afcef557f6272c35ef4dd4d209ac3070ecf1d80c04f9011c39e9,2023-06-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,5.92,5.56,0.36,6.47
c2e2d7f5a477db3fa975c1ddd5a1fa022bdbcf62253099f4645990edd328a931,2023-07-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,6.98,5.92,1.06,17.91
bb24b0266802e82a1c66e68843a1368b8d4470660d70dc7a539db65fda90adde,2023-08-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,6.14,6.98,-0.84,-12.03
2753c7e8fd9d23ee091295586710baf622d90cbf8ecb2a18f6a9112c6dc4a63b,2023-09-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,6.86,6.14,0.72,11.73
de03158a086928498431c204d3eddeb4f1c1325931c5b674099ef54ca15c467a,2023-10-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,6.34,6.86,-0.52,-7.58
d24f3aefa7d9f5ac393d0e37ccd1aa9fd8d6d6acba70262a3900b4aaeaccf746,2023-11-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,6.59,6.34,0.25,3.94
2343f88384fcb7a3e60d509dfc0433b11c345f1aca4fb4017e6768ad02b707ba,2023-12-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,7.05,6.59,0.46,6.98
7805d6c93edb1895880dec41e81d9ba9bfe0d3f7a58ee0179b6d78376ebba3ec,2024-01-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,5.56,7.05,-1.49,-21.13
9a628d2726ccfdf56444155340d56e49f099db389d480936b1dddccc97f777c4,2024-02-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,5.09,5.56,-0.47,-8.45
82a77aab1af5d607b83251299924bb90afdaf63d6e5482d402f8500b2e5f4ab1,2024-03-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,5.95,5.09,0.86,16.90
608de8ffc17470f9fd89b3d8f3cbada2ccba6a74d00ea62e355521f5e4051be6,2024-04-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,6.21,5.95,0.26,4.37
eacf0ca8a16642f05db0e5d8b6d319cc14323c6c90b1430b1817d2d116ad94ba,2024-05-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,5.93,6.21,-0.28,-4.51
40e8fedb80ed3653f8cd100a65b147b46b607800d55f019309b6ca5e6209172e,2024-06-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,6.36,5.93,0.43,7.25
d307d5e0a20f3913e454b3023b8e021548c5e9e6dae791202abad6ed09bf3049,2024-07-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,6.03,6.36,-0.33,-5.19
786d2793ab0e7250f18f27ee4aa67fffebfc6fd3bf6edfa162faba05d78d9203,2024-08-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,6.03,6.03,0.00,0.00
88bacad9de29575a66a11c48064924c8612c04b11332d2f7b311345118982e3a,2024-09-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,6.01,6.03,-0.02,-0.33
b92ab4ebd4ef642daf8a08f662d3f31bd00a47944d463bbbb8f47fcce63962af,2024-10-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,6.98,6.01,0.97,16.14
f2f6b7d0f81097e4aa6b52e3b693872157988d5d78d23f1c2ebb71b1ba6a7222,2024-11-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,7.36,6.98,0.38,5.44
cc1287e1f26808b01664025c2505080ea3d5abcdf2d7c0e651b5b8a16b52e485,2024-12-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,8.63,7.36,1.27,17.26
b779a4543763e3796af5f8200563ce9ec1538468423b4b2ce4c766a509245e0c,2025-01-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,6.09,8.63,-2.54,-29.43
7862c1d541282270dd1c0004d0f6a86ee388fa4ba2ded873b39b3c8ba5865e61,2025-02-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,6.62,6.09,0.53,8.70
0f5d69c3d202cb6712dfb483693e6331cb4204dd2b79276ca838e4ea1d8de21c,2025-03-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,6.55,6.62,-0.07,-1.06
f4715c660f997f29d87b463b5277575a7a9dae7e60fe900b8a24500f935bdf06,2025-04-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,6.27,6.55,-0.28,-4.27
a477d3891073ccc4ec5301d69e83dfc8dd66054f4e55f50004bb455f4e95bdf5,2025-05-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,5.98,6.27,-0.29,-4.63
b1a1e90bd6c7eebb1e612866764d5cbf42817ebd6d88d58bac70856351ff64ce,2025-06-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,7.73,5.98,1.75,29.26
68eb7d242b5f4f45951f2f81cd569b3322ae12b1337938571e0d95ea498fa8a6,2025-07-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,6.26,7.73,-1.47,-19.02
0ee43da7d6ee900df1abb8ab5fbc95aaca60bc125e315c41fc7b4e9827cf2539,2025-08-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,7.26,6.26,1.00,15.97
a80f32438801c951ffb9a84aa1e92551497b732add406e1c4906b7e5418c3bd7,2025-09-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,7.24,7.26,-0.02,-0.28
3f02ee22b6a1b69e552a04551f7ae76a32ef83a39e9c9115095a13ee7e1d71fc,2025-10-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,7.21,7.24,-0.03,-0.41
6422033b5eae1172984129606dcb16f85da7b00f3b9dc04938b1826ccab000bb,2025-11-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,6.35,7.21,-0.86,-11.93
9a9edb1be6f4c53dc81aa3ceec84fd6d3d444448eb3019639ee49724a76dd439,2025-12-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,8.42,6.35,2.07,32.60
a08c275859b7ecdcd257c4d7564d4110a599b5cd5f0e629648731881d70dee3b,2026-01-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,8.05,8.42,-0.37,-4.39
6191c8319491d2a4344d5430a5957e77ef584ba9d734ec20e6f79a622c1b6bda,2026-02-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,8.02,8.05,-0.03,-0.37
597fc1976ba02289d5d196dc6a954d4079b919c26824c51936ef1b3c79123471,2026-03-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,8.4,8.02,0.38,4.74
399cb985849e818a807362a67b45d37044bacbb6f074e50cdfd42fb3893ad58c,2026-04-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,7.81,8.40,-0.59,-7.02
42912357c28892fdcf692435c229c1aebb658a96c5c5ef4ae52cf007f614b1ae,2026-05-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,8.13,7.81,0.32,4.10
2f3cc39d04942b7536c5719ff66c47f417b8ef303fd55d5f6ef9bafe1a7dc068,2026-06-01,New Brunswick,Chicken,"Whole chicken, per kilogram",Dollars,7.05,8.13,-1.08,-13.28
7b38e441e6a272de848b89c59f96d2e410253b8027b371652ef9f85d86bd4de5,2017-01-01,New Brunswick,Coffee,"Roasted or ground coffee, 340 grams",Dollars,5.38,,,
ec50e6da8c3aeaff2e81eb93b2e8363e065902e4833bbbaa2dbc30c08d98aa25,2017-02-01,New Brunswick,Coffee,"Roasted or ground coffee, 340 grams",Dollars,5.58,5.38,0.20,3.72
c1a2c6d7a633393113f5c43a7abaa18426cbd57635f0cf2152775bf054a68090,2017-03-01,New Brunswick,Coffee,"Roasted or ground coffee, 340 grams",Dollars,5.02,5.58,-0.56,-10.04
cdd99fd7fd657cd2c45e3bebce100e8ced84ad0aaff36859a9066203fc9f8d44,2017-04-01,New Brunswick,Coffee,"Roasted or ground coffee, 340 grams",Dollars,5.17,5.02,0.15,2.99
4b6cba4c8cb507da8a3f5f267f2b8733b90bc16e75280e36875e6e8ad6df3541,2017-05-01,New Brunswick,Coffee,"Roasted or ground coffee, 340 grams",Dollars,5.16,5.17,-0.01,-0.19
170d663d07b3bad81868b1514d6a85efa72aaceab3c98fabd7a39eca1b5751b5,2017-06-01,New Brunswick,Coffee,"Roasted or ground coffee, 340 grams",Dollars,5.58,5.16,0.42,8.14
ce589b14c27b22a3fce12c26d4f44611e6f12107ffb2890755fe76f043022fcc,2017-07-01,New Brunswick,Coffee,"Roasted or ground coffee, 340 grams",Dollars,4.93,5.58,-0.65,-11.65
eb6e6fe449f041d41aa84a6577217396d32194ae17caaa0391b9c6b007092c4f,2017-08-01,New Brunswick,Coffee,"Roasted or ground coffee, 340 grams",Dollars,5.76,4.93,0.83,16.84
ad4f2e61dc36785bbe927931ab7af2f5a94b6d891ecc4aba098f1e8be9f6e2b8,2017-09-01,New Brunswick,Coffee,"Roasted or ground coffee, 340 grams",Dollars,5.19,5.76,-0.57,-9.90
bf011003ecce43ca86aafdc05e35e912b156069157e375fa3acbc6bc77db2958,2017-10-01,New Brunswick,Coffee,"Roasted or ground coffee, 340 grams",Dollars,5.65,5.19,0.46,8.86
635bb5985ada8ee12618dd8f50eb33e40c58aa33e0d0ce942120a5089e0a4bcb,2017-11-01,New Brunswick,Coffee,"Roasted or ground coffee, 340 grams",Dollars,5.47,5.65,-0.18,-3.19
c05ac973ce0954748a1b6fb4979881b79d8446bef1a9c1325d9a47c29fe136b4,2017-12-01,New Brunswick,Coffee,"Roasted or ground coffee, 340 grams",Dollars,5.84,5.47,0.37,6.76
6f41819d549d687fec9b04354a5dd20cbb852f68e1c370074a56ded0ff890967,2018-01-01,New Brunswick,Coffee,"Roasted or ground coffee, 340 grams",Dollars,6.0,5.84,0.16,2.74
8e85be9cc726034b7f214948d8324ccfc8620b8d811beefb0618e1d4651d7f23,2018-02-01,New Brunswick,Coffee,"Roasted or ground coffee, 340 grams",Dollars,5.76,6.00,-0.24,-4.00
c732f440930390fc4374d8b60431049c4831504df097b9a129a48f557c387726,2018-03-01,New Brunswick,Coffee,"Roasted or ground coffee, 340 grams",Dollars,6.1,5.76,0.34,5.90
3c23ae8ccfe77dd636a2e85c65fabacc10d209f8c49c0d7dd446bb74c03194b0,2018-04-01,New Brunswick,Coffee,"Roasted or ground coffee, 340 grams",Dollars,5.98,6.10,-0.12,-1.97
5fed7943c50f1565c484153543b2b8ceda36e9203e0469c2345739fdaa0df4c1,2018-05-01,New Brunswick,Coffee,"Roasted or ground coffee, 340 grams",Dollars,5.49,5.98,-0.49,-8.19
28fb4967e8e82163fcb8e39d5fa196edb6fef31bedf968edce1195d6e242f8e7,2018-06-01,New Brunswick,Coffee,"Roasted or ground coffee, 340 grams",Dollars,5.79,5.49,0.30,5.46
c9103ff1252b40826bf05089fb2a81a73c1d0675ae0194bc37ec393868a2ef95,2018-07-01,New Brunswick,Coffee,"Roasted or ground coffee, 340 grams",Dollars,6.05,5.79,0.26,4.49
96cb954d1c3b75c1a6741e0adc1345e6978dbdf72eb71ad6a268d0589139c5ab,2018-08-01,New Brunswick,Coffee,"Roasted or ground coffee, 340 grams",Dollars,5.76,6.05,-0.29,-4.79
f3ebbfb26607120b959349fd19e06288454ba177816d04e32eb3076564a37d33,2018-09-01,New Brunswick,Coffee,"Roasted or ground coffee, 340 grams",Dollars,6.0,5.76,0.24,4.17
539dc6c22e7eda320ec74267f8d2e2eda81c956089c22102f1b6649b43823013,2018-10-01,New Brunswick,Coffee,"Roasted or ground coffee, 340 grams",Dollars,5.74,6.00,-0.26,-4.33
fbaf83c13abf7d37373f73b5835a00fd45656e4561e44c1eac2fc266207ccbfa,2018-11-01,New Brunswick,Coffee,"Roasted or ground coffee, 340 grams",Dollars,5.72,5.74,-0.02,-0.35
e90a979e3933f184902b3a6f8fe755dc0a734bc60bd1293e6418e04aed792f5c,2018-12-01,New Brunswick,Coffee,"Roasted or ground coffee, 340 grams",Dollars,5.62,5.72,-0.10,-1.75
cb6816a9d37e80fe48cc06b5d7d4a58a8e821e7c89515c43e79e1529512da856,2019-01-01,New Brunswick,Coffee,"Roasted or ground coffee, 340 grams",Dollars,5.9,5.62,0.28,4.98
6a8019560d9747f1095e78cbb40dd4b4c945586eab8758bdbec196bce2f85e17,2019-02-01,New Brunswick,Coffee,"Roasted or ground coffee, 340 grams",Dollars,5.45,5.90,-0.45,-7.63
ccb8937fa2191c46d4f8caa65bdb6ccb09fbd27a993dbcc555f2afb8bd71e8c6,2019-03-01,New Brunswick,Coffee,"Roasted or ground coffee, 340 grams",Dollars,5.32,5.45,-0.13,-2.39
318c05070331f48228a743e6cd4779d221bb5e1db714edd05103a2cc864302e9,2019-04-01,New Brunswick,Coffee,"Roasted or ground coffee, 340 grams",Dollars,5.9,5.32,0.58,10.90
58155f6f608bd4e3fd7de4035ea6c94c2e3f1a1c1b77a79365f448c7bcd4bb79,2019-05-01,New Brunswick,Coffee,"Roasted or ground coffee, 340 grams",Dollars,5.55,5.90,-0.35,-5.93
839d76869e6ac588b330b5cbe941acb1d04af540e642e2f58226db98661e370c,2019-06-01,New Brunswick,Coffee,"Roasted or ground coffee, 340 grams",Dollars,5.77,5.55,0.22,3.96
7769ceccd67e0e322d2aef75d178ff2a668cd79fdf6603acdfaa4a499bbb1ec1,2019-07-01,New Brunswick,Coffee,"Roasted or ground coffee, 340 grams",Dollars,5.93,5.77,0.16,2.77
5dee820aa9c80c2a20ba80434392366e8bef41a06ca9628589b5ca3d724b64da,2019-08-01,New Brunswick,Coffee,"Roasted or ground coffee, 340 grams",Dollars,6.09,5.93,0.16,2.70
fb1d45cf476919e5c0cd10d5718ad20337d79c9196eac979ac4c1cd0d4a8d8a4,2019-09-01,New Brunswick,Coffee,"Roasted or ground coffee, 340 grams",Dollars,5.62,6.09,-0.47,-7.72
adfc1fe8ca08a96dc4a13c1123e1d0ee4a2ac1260e6151ccf9b60ec850e5d77b,2019-10-01,New Brunswick,Coffee,"Roasted or ground coffee, 340 grams",Dollars,5.55,5.62,-0.07,-1.25
cc98948f92872c3a3d008b0f336abaa7aa84df535ab8435dc8f0bd8e2ad81153,2019-11-01,New Brunswick,Coffee,"Roasted or ground coffee, 340 grams",Dollars,5.59,5.55,0.04,0.72
